jcxucupehmmvruajyvqghtdgkoqmow,2836152,2.71S,79.33W
ijawfrsidtgwcoqfwbwpnlptmryixd,339190,89.74N,71.71E
eutnryckeylbpbnhvcywkwcifqgmmx,3756569,45.0N,65.58E
apkoscpijnkkmwjofqhneultohfxwq,654813,8.0S,76.64E
kktwvhuhxaygofdcbtjiriydghytlx,1350502,36.42N,84.94W
qespmhwpjxlvhfeiimsijeilctiwfm,3116688,94.66N,83.21E
bdkmytsgdduvleauqeqydwouvkdksu,3570998,49.64N,25.89E
ghfcdtifqblhdrgrmceqnwnmtowdre,4637505,11.56N,42.15E
ywonhrfpltspmipdwjruojbtkmiogr,2681763,39.41N,23.93E
oawhrmrhposhlhtmdgcouigasutovh,209701,7.52N,77.69W
lvcffqoyduhhjdspflmydiiwussouy,1304507,97.84S,53.28W
edamljrgbwrnxwygutyplvpndmwsru,1183183,74.87S,37.37W
skemyekakftmuhkmvpcsjvqhwrgkep,632241,76.97S,52.17W
cpdxebgqnehryqqranjiypysoctbex,3433296,40.94N,71.38E
ntwwoypfqpsbytsanicjlihkqanbvt,2940155,14.57N,5.2W
kiqdlpxepnotyacgluibvfvqqmjcra,464433,60.70S,23.10E
dautttuvdiqllpshgktpolqopbixcs,29227,44.75N,90.17W
maifouwhcetytimmadqidsdiawlbnl,540115,61.13N,50.72W
kinejhnvunblxegbpgbdjqoludwgfc,3039985,62.34S,21.0E
uixvvvdcyuiaxrspensduxfkouolsa,4107375,83.13N,31.87W
iqostmmmesbwvvxegmywxrwtihnwnf,486261,98.93S,67.52W
fywgvtetxmiykisjebrtahyogatwro,3531746,38.40N,61.29E
iuystlcmugqobqwcidceawsetifcwa,1058488,97.84N,16.0W
ftlximphqakvensatoiyqfbfmxrnqq,272799,12.65N,22.88E
hjotfsjaudoecglflbddotveskipkx,4894959,57.50S,89.22W
ojbepgmdlxepdulccgokxykesuyhjn,2893314,99.38S,64.86W
tyrbquveyaloklnvqjqpqcfvdeciur,4225884,91.13N,84.78E
nqrbfcnvaehsvxvctyixkgpmxijqrd,321823,94.23S,2.97W
agdhcafxebwobjurysaijultbhwkjd,812207,87.72S,64.74E
mvdllfxgywabflvshyahmmkwaymtnf,2127360,78.41S,64.90W
xilajsngnvhpftepsfribfpwksybki,3737689,41.73N,76.31W
jlvqdbnitgnloqsendapekxvurbfuy,4373257,12.18S,18.46W
bytqmihgpwjpmqcnoyhqgcrlihpfav,4875757,47.39N,10.28W
smacepuifkhmbnquaycpeenwhlldxj,1764195,46.8S,53.26W
lgbvsejlylkeeqirqqfctfldvkmtnn,3007171,69.94N,14.91W
auumyydittbywwfiaduoykcloxblou,277682,68.66S,92.72E
cldfnadulfaiuatyliapvomtifmnag,2902578,70.44S,83.94E
doufarftttetjakvvuekjergimhuul,951280,77.32S,77.23W
xvjersfdqdauojbgqkuahrnsrsdywf,2240878,4.90S,46.82W
bmncjcllkexfhhwwcqpfrpnjnrjpnf,4898920,69.29S,3.19W
qeoqlvyiudbljubweoqogevgvpvpsp,4720145,21.70N,32.21W
phisutoxssmjjvnfemudeqsefrskyf,3699131,65.4N,10.74W
jouxagtnobclehcyljqhuqmmieospk,348786,76.73N,51.31W
qowtbdbfcoptvkmlyupnphamidekgf,2746311,46.97N,97.49E
folwkjjwuitnxkuxygdgsjlbijkchw,2500813,61.29N,22.9E
vudqiddgdcmgifpviagseprfedsrcs,3402520,64.32S,47.93W
dxyrgkyxihxqcdgtkmadecysdnmwmj,3721205,34.52S,90.58W
potogytouecujiaiefxqdldwemsqfy,3617242,66.1S,47.14E
nrlppvbpghwfaasdawssnxurulrhko,3309592,33.81N,23.28W
phbnobphfrgalwaiqutiegyvejywka,381513,59.37N,1.52W
kbatbnqdvjxrtdxsbfeacoctpnnhoh,2644167,85.48S,63.55E
qfvrwrwxmxfqxhgcdxprffbxhosdcb,4930517,31.18N,31.66W
erkjkksqmwocqwjrwsgpvlqnjadwgk,4495850,79.73S,15.4W
gsnxwgwhytchlyueoeesdmdoyikwaq,206782,59.6N,32.26E
qmbsvmtrtlxxeenjumtgktwydhdlqo,951757,51.95S,48.78W
rckrcqvpardwanswovgriwjcgmujkf,2745171,32.11N,35.71E
anofkouemjcuemspoycmiprstcnsmy,2817490,40.81S,52.18E
ghelckxwapwcchrvdoxqhmsxeiedky,340223,56.91N,85.76W
knujsyqmxtbxnllglrqpudorwwveij,4520525,25.58S,18.68E
hhrlfhwspimgyjlnclnapxlcslmwgx,2193653,80.69S,62.51W
gkjsskdfbhsojimunfjceraxihoitj,3483486,22.32S,92.71E
yhkrvtdiqspcutuwsdejoxsabrtwmb,3525612,33.57N,82.75W
pwcgayawvucceqaardtnagqauckyjq,2916555,64.29S,41.74E
njfplmhnmbrgqrpkukohlxbvypijgv,92247,32.70N,18.63W
gaxxjrsycpjqyuqasrrdbayuvgwibk,1259954,36.64N,22.28E
vashsrejswbmadnbaljwvkkctxgcue,3814955,4.62N,99.94E
ilbladqnetcnqxxdarbiwvocoubqtt,542299,82.24S,57.48E
xffcuyaucdnenkcdorariulgbuetfi,3275305,90.15N,36.21E
gnmvtbivgxngpydeffblygthlmtsxg,106263,44.92S,13.46W
mylaiebnkgsnuuwqcidxebfjkbynru,3997323,46.83S,79.50W
siqnvlisdneinkkutuwukopnumfbsd,3478851,13.26S,12.39W
hvclfqvplrmknybfovtwxncjbqmffe,1645346,0.66S,5.11E
werlofmqmemhbmwfyxxlgdrbquxrcq,652220,45.60S,36.41W
cdhrmkgjrfjqtpvnqoirgnkxpfifqy,3700465,79.81S,91.74E
cyelrxcnludwolkylceujxvutcojuv,418147,47.18N,64.4E
cxifwwrhwflbaubxruahguforcabqm,1305347,37.92S,84.56E
sqcetdbvdtsedayiqtmswfhkathdfd,2806740,71.10S,65.42E
nlchrfjtpcncukjfujbephjphfuovf,55897,44.94S,61.60E
faiscefljdwkjmttfeyauwitjcuenf,3322344,55.39N,34.27E
wlatyjjsdowdqraynlbiqrpenwxegy,3776354,60.33S,86.84W
fqxevoyyqmktxdnnhbliitjjxvnaib,4704927,69.9S,66.80E
rqgcleiytpdfalajwagmaoplekuxds,753660,60.88S,98.82W
wxacecngmnisakjsvndqlildfxbevf,1099718,29.1N,10.60E
sfcdaenjwjwcajklmpkqwixneeefqw,107927,5.78N,57.9E
relqgnatcplmikwixencjecdqjddqh,168341,36.53N,45.96E
okvcyenxplcdqlhuqaetewemipikms,2917621,78.53N,29.21W
djjfmarwukwbfdyjrhbbrotitavags,3489332,27.1N,65.46E
ogvljdriojrqmlhjublserleeqmxgx,4693656,31.70N,42.53W
bcmssyhckegvymqnquegumegjmpred,4353182,6.53S,74.66E
etokppwgdpdhvxtcgdqwxvasfgckgm,2292357,56.61S,49.61W
hhllpkllmspeppcrkjymuhbrtigsjk,2351996,94.88S,36.24E
xclpgdfkurttgodhjwprpbegsxlwkx,2695308,2.18S,33.36W
uaypvfgaopwhjpinxbojyykolmqnxu,1527366,95.76N,94.69E
trjsytkkjllxumyhckwuxwpupnsbhv,4002739,16.55S,17.40W
ckuqkrdkahuycvvuqnikorilubqsts,2226662,30.13S,66.93E
brcvqftoalckxtcgfyixrerwcwtrnl,4322542,53.72S,46.26W
kvupgsjkcqjmpesjbuiwowjdnoudnq,1257951,65.57S,21.97W
jisuwkypvcmecednhtcewpvmslxije,1955391,89.75S,36.68W
dnuptwtxkeroiqhggateigiwbwetkv,351533,11.86S,6.45E
gsgahqsoxyqtdcanyekexuakkotqwa,3633432,45.81N,28.14W
tpalkdnmrmseqrctemkydhbvmwutcl,3152470,53.96N,38.50W
drmvvfnabunlvsuwphvkbxxvwcpgrp,1285793,7.72S,56.48E
iecxrxrnxhwttbuuyrwoaqhgmqdgyg,4539584,87.69S,79.35E
tshrncukytcviemrnbjqhiyxqlqxsl,2643958,30.69S,70.89W
fjwjhinvabxjsfutflgvlbimpnsyif,2705382,64.97S,48.11W
tkqtwlcrfhfneroogheyiogmewofub,441801,39.15N,11.34E
feukryehpkqvlykrlqodxlesbufmic,881763,56.4S,0.39W
joualgbxbpprsneyihwovfsxtbuubt,58692,84.73S,97.62E
ujfmbadhbloxcmeukavgwaabllbbij,417900,45.27S,23.90W
gckwcmkgkugiddiehtrivbtohqnaon,4962941,92.50N,95.75W
dkemtkrcqyyijwjflqvbrnrskjehge,3206409,90.1N,59.30W
nwqmhcjrixigyctqufdbojggtveshk,670619,9.40N,91.5E
kptvwtxsmvxpwnadvtbapimagxfqqm,1886171,28.66S,27.23E
uptvgtlgyhcbhrlttrtyikmxmrfmti,1678567,98.36S,29.81E
kdhpgqhrkemgdwrruelarhkdyjmnpq,1382942,44.19S,25.96W
tagghmeygyfscycoebarrqigveeogr,3924631,20.45N,29.62W
fuokpsksioviinbqvwwbnduhgrhpvv,3033144,16.84N,9.41W
capaiyqmpmjppxslhydoocmtdfqroi,164749,33.23N,43.79W
fayrpprjdykinckaxqhqiwycphllbt,3252732,44.66N,62.15W
vqqiygkmijdqalpcpfjbrkwpttnvgb,4114434,69.15N,21.61E
iwllpnyfppnasfmqwimnfsovwldlhr,2468588,42.92N,82.32E
pdxdfrkukhfywmrmiqamcjgqdarikf,4263913,86.87N,66.28E
nvytuwimlrflgjwmcapukaabanqfhc,4059205,48.25S,95.74W
jgtotayqodqexdebfgoxnvdkrbhkyc,2437429,84.38S,78.71E
wvepadtheynsyercolgxvfbjpmpprw,630215,70.85N,22.61E
efcuadyrgpdooctrljedaxcspwowwn,1950911,43.77N,94.97W
nnrrcgtvxhiemkcpdrosqniqresray,912557,14.94S,67.45E
nrkxxxiapougjlurdmvxgxyamontgh,3182311,51.1N,49.48W
cctyjdkevpqtowsnahcpdixbfboadb,1268410,29.1S,13.67W
rdhkaxjsljcqafbajgdxigyqldsrqa,3492966,29.38N,4.61E
yeqbwqiysrhwpqdrjrucloewbirwok,4165676,67.10S,64.16E
njrxgkomcagyerpirrrlqiwuyqrpfg,1870849,16.62S,99.48W
lbmtaqmqygksrbeqvdhnspwnnpajow,1779497,75.93N,75.78E
satdvmeadcdnsxdrnshncxmxbmgbph,1045213,34.46N,57.59E
hdamqsnvkborrqpgqttwwlglvsukas,489225,22.43N,65.66E
mnqdhiuyoluklrxteumbhpwpavxylb,2439370,91.68N,23.38W
aeourcppwvmlwubvkbrlbgmpigumgi,2276735,37.59N,56.2W
wgrlsqgvntahfdptsyanlhxepmjvtq,4643505,48.8N,93.68W
qqfqamvqgqpjgdqehirqhnkygklmfo,3837,57.65S,57.35E
abfpklvdqdnkwuajwiviubyvyidqrx,360873,26.2S,11.16W
qomeblcduylsjhvifuskokitdlgqye,1912880,46.75N,22.41E
dtxomhxirdgkouwyodlutkysdwfawc,4394272,74.20N,61.40W
weudqjxnloqylmlmgoklqhpthowxdh,215158,63.69S,29.50E
sivlhjyvvfkiserkaycxafhpjvbqaw,1153346,7.81S,42.59W
nbnakigcsheufgcmxliaclyaggvpxb,2620100,53.44N,90.21E
tpeamjiryhdjhiwgkeojtpkudpitff,3046771,22.61N,11.92W
dhujscrqkewynsobnsqymyeebddfol,269523,70.2S,13.67W
gccfcqystonkndjtjkwmsoxlhscljv,3987748,24.97S,3.45W
xxnmjepuxyixmbmmovgshppqhoeftj,2190743,32.92N,93.50W
owxwwkajwohfiowxhfomkixpcfkjbj,2138355,58.94N,56.53E
rpdaunqslbacnkklcpsoytxeljkapa,2004945,40.44S,13.28W
gwgiyvsmjxccmbynfkwpnosexiymxk,5109,82.41N,6.20W
udiwhwxgkgtjxhxqnycplaadhjbxru,3323854,50.79N,32.27E
qbtklrtllhkpyvryybicadyiqycdhs,4743437,96.24N,34.74E
vqnggpdxoeaahcdgkvgoypjopgycpc,1993994,43.8N,51.25W
afecflekuqgdihsrvkaxmsawgvudwl,2014388,16.73N,98.27W
ksbsvjaqdybewpwymfukjuxotoyxox,4867988,16.29S,65.44W
gxsieradrpkmatjxleokefklgewats,259955,18.16S,49.42E
cbbnqdjaduetikysyhwxjqqftmwelj,4166275,60.62N,1.78E
cdniwvvxqufqsohlwdxvkmfcdsxjvx,86242,4.17S,53.43W
cecjuwbekxijvuxcwbwwksxltcbffp,516719,19.59S,91.92E
xawilsdjwaktawpxjjcmqjcftyxppn,4475653,90.29N,2.90E
leewxetnefygrrpwylvydnoreffchm,3645479,66.84N,91.47W
fsvgyqbqnaflckyqfdvkgdwmypushj,3039371,52.91N,53.3W
vkbbvdowttbsejvevwtsqbearggpld,4050541,88.23S,61.80W
jqvmjaxhevfbqxeuxwbhmokaxbrlml,3255297,79.59N,63.23E
vqgdtwdytdvukilvkkwcvlqkkutwlg,2320907,75.79N,94.16W
skuqigbvemgbqfmjpyflwsuhcuaqqs,4702593,54.90S,64.1E
ktttwkymuqlcekwyryvurnnectlhkc,2089865,71.86N,19.97E
gqjtunfrpysntmdkqfecnpecndlhwh,298459,75.75N,45.50W
moihdetgokovocnvedyrkxykfytgvs,388399,8.20S,63.3E
vtakppmfltimnsmndroyxnrnxclsrq,36066,85.85S,27.13E
hkkryxmlnrdfqbskrspdlhvsxgaaky,801755,61.77S,12.62E
xrrdwkgrxxknewuapvjrvtsmqgpesq,1226708,10.13S,57.74E
yibkxfjufyqqsmlnyetqiminfspbda,2320691,35.67S,83.4W
dtyuktjxhjcdalrkbwgqajsgnfmfnb,161418,95.83S,57.32E
gllkooxhyaghshsmpjrcqidvcaduih,4863956,18.20N,82.47W
qycxhuhchwncbemhbohglpngiipkqp,2255856,65.47N,49.42E
drnrvpviwyyegkwvsfflrxbchsqrtb,4028408,45.81S,41.85E
bllaptmorhwyuowythrmbmnjkigabs,3443202,54.1S,47.81W
npdmoxeowxxrkyebiqlpsnkirrkyoh,3809335,22.90S,87.3E
duvbmgaqjijvaejlnddxethyxfvrtt,3011816,15.44S,77.78W
vckhalmjyapcatxhsxorqinghfshkn,4867587,92.49S,93.71W
efgtjgohqjffdxqtfxyxglnptfimxo,3094310,21.25N,55.51E
mycufhsxbxvdxeolujtfvtwoysmyyv,2460562,95.97N,2.86W
aecyhdfyqcikighhugckfdgyrdtcgw,344272,79.82S,11.52E
mhpuuadchbkklsptrhwlkflsmpevbu,858426,30.82S,27.68W
gmsqygjocbwbpjhbevqjrtgckleypi,3879507,70.8N,96.8E
lxykyovgpacilwcsyngfowpfsnsgjo,618881,87.30S,13.3W
ungyvrxxmyntecqwjjkesvuythedxa,1102678,88.96N,84.94W
jwtaqbejxoukungqocasixsrsijptu,4479731,67.46N,85.75E
vfbrryhbpwdrrlsnflvodsmpygyhtg,1911321,37.21S,6.47W
hoqlgkyyxfnwvspilqpkxjqrbfplmo,180317,28.28N,35.57E
ljobgmuxvgonsmyjgcryngnwarwkei,170241,17.59N,75.51W
xuwmipbjbhmugcbwaeowoufkmyugyr,761228,13.78S,23.94E
ipwwkdboabsqbjnitbiohjihjvbwwp,310917,30.6S,67.10W
irjbkmmyuiafyjriqdguadkokrxqlp,3217188,82.61N,44.51E
svtuctftexwkuyofobyoulevgnkeij,1525253,30.57N,59.75W
fmgeycepjutjjowqmfgwlqiewpsvad,903218,17.59S,41.86W
hbnbmyrjrgoyfarngodymfeqnveanu,3359122,71.2S,8.87W
taxibdlsqrkvtwcxopuurkpkhoshwa,3179797,52.43S,78.53W
ysijoegscwiytalmmsbfcaibtmawsa,375446,20.67S,62.1E
filohfqvrgountvvurlvoexgvtfbgj,1647824,42.22S,1.61W
waeovritqflcddgcjexofgartrsyvy,464630,24.54N,72.33E
qlafndivhtahkhnlckfwldvkyulisi,4109208,95.78N,60.3E
hsujagtqtvbyuodqyenmoiutupbndm,1884813,82.48N,84.81E
aondqirvbqapdoayjuqkltybggnfqj,3627705,25.53N,66.93E
makorperqnpkabeaenitubdrwgfvwg,4603128,58.42S,75.64W
tkuluxmaaqpklkmqelykhwsxlbambt,1392155,79.98S,75.56E
crrtdfervkdvwmupmiqoutirrpkdrc,288937,97.48N,25.10W
twgwuelptxxnnuhxpbpcehggddysfx,1913838,70.24N,65.59W
hxkhlaevatwqvcadkeijyqjqrgoqxs,296841,91.65S,30.33W
btpxkocktmqcwqsijnpaenskvlcmqs,2621203,89.65N,99.92W
mjkfnjxjrhwhhdxcnvopiflraasuci,2666755,69.17S,34.79E
segrnounsjjhbspmmpphkrrcilfgus,3481458,22.22N,63.52W
bvpleqgvgslvaxnrcxfjgcdmucyepc,3405377,50.39N,6.86E
cbepwgpmasmhetljihmjlenvxnxdus,65393,72.75N,69.71E
jdavmhryqagflrkypippmkkdjhybec,3199837,33.74N,70.47E
tkgaputctlnjdcvofixgjcjsrtfgov,1274678,33.19N,51.26W
dkvqvassqydohmtqinkntclgnucdvr,3393704,4.75N,28.32W
vboyrwnlpvadlvfxduuhxsbmtgyojj,1815323,12.72S,81.68E
uhuwkgsrgxobfmthbopafbliiadsjv,434728,55.62S,17.63W
jbuafapbjqrytxahgkkldtkuxpiyif,3250581,34.57S,39.36W
pcdieygejortdunnrndbmngjipcfgu,4725911,99.45S,78.39E
kggccjypwrddurqddbvfgccxbcvkfu,202711,53.40S,5.53W
wqlavgtmlyohhwkjxnnvytqbltkgbe,3942576,22.81N,68.67E
hfuvpcvaotncpoxgqkcbqdfqdeedwx,1716333,5.11S,70.27W
wpuntkcsssdwutcckfhoigojpvgvth,636149,47.88S,41.46E
jbcoayidcukllvtcfkylgssflraslg,3876376,59.80N,34.42W
oisavevrjbcipkdiqqdqjoyllisxuy,1316351,32.69S,5.79W
wcjcmyorjfjmyudajplcngbjpkxcpt,1869952,73.64S,13.46E
fenqsomwpvodaejbobnodfintjgnwb,409815,82.96N,27.15W
buipxiuhllkycogncawkpvnnawavaf,4400470,75.7S,48.24E
hkcrlegrrkuqxmmnbnldlliuokliil,1217190,48.46S,12.37E
ecfbtdoirrvfwksffhpqqaeprftbrc,1597297,6.79N,0.47E
lykjghtymbhesaeyrxelbvpxwwawyh,266396,59.7N,40.36W
rvsbanbgmugtjhryfoxhnxpdkbdfsm,320318,83.98N,35.62E
stmynvhiwowvwltoqgrwokjnxufnfm,11696,56.42S,95.95E
fmbckapgqjnigcurpumujuhoxpiama,2633782,39.87N,25.7W
ggvtqevnwnjlksitjgkrjwtvriloib,3059292,7.87S,50.52W
ndawrlrafbjruuroqjxcxidbamdomk,3430885,63.85N,7.38E
kuxtmsqgkhpklpuotvdwkrhntxovfc,3680312,49.66S,13.55W
uvlmiwdenwaqvmkgafeqdluvctopib,417551,74.84N,83.95W
mttonsbxydfftlqphulyltagyymtjs,1317819,88.56N,28.39W
bfshknsbfcwqbkndqoffiobalqnxtt,3966308,99.58S,36.65E
oaclrfxhlovqwfhxhsoutiogfpnmdl,4416751,11.67S,30.80E
mjvlcsqjsxfjuytlhydwlgiaxwpgcp,1653509,74.46N,78.36E
pwvwgsxaehbhepppppmhwqxkkytnfx,2753371,22.20N,3.97E
dgwepdthulxhtwbthlsdcxdnuaxmda,1437166,9.4S,49.83W
hewhosepmndisfgvvevvsbxxlhdajm,3811695,44.5S,8.36W
xttbemjkkfqidkjbkujnwsdllwylff,4616767,76.68S,55.3W
skyjscveegbpuxixltwkhcsyjvmreo,531752,76.72S,96.92W
aulbkibuipqfcxjuystnnxeawflhbc,794854,99.68N,36.6W
guwycaymwxhqnwqrwnwlvapkdpnjda,245473,22.30N,24.10W
nolxhauytsmtgktvvanjjtlbgisrkj,445759,50.30S,58.87E
hlovfuhcsdcjolddpjlibxthyuywdq,2377741,54.25S,12.31E
qxushmgkpxvdgwcbgbvfxbxrndyvre,323396,2.50N,11.10W
xpktvqqxtabrfysgsilufdbvnfjqqk,1127594,27.43S,98.35W
vcdwujyprtydqggretwnmpxqedgobm,4589503,16.3S,11.14E
ebudellkepgddutemahsrkfmkxkkku,158025,71.56S,76.75E
ncwwfcrbiecpwtdegndqaplngiwcls,3908908,97.92N,28.7E
etuilscoykfcchtpwaxuejpplnxjsj,3568682,55.27S,68.11W
invpsxwmpwportajknwixptxpbrxui,3875704,72.22S,15.53W
ewstnkopubetlcmiacjucgfmlctita,243212,49.88N,87.20E
dimhcylojnssiwcoknsgypieqicnwn,4337401,71.16S,1.4E
rylnutkwkukgdjvmpowsctiewhrgkh,4653386,7.52S,27.57E
byxlfexdqnrpivjtbgdupnevrnnipb,3642378,75.92N,80.90E
iiscxeyiaaqdwgsbekprshtgbvsick,4547764,94.49N,69.73E
eosvrpemsjxidssyatxucahpobagxn,3166211,79.38S,99.93E
lbqjjtdcvfxtcavjrmnstliqpmjolq,38448,17.18S,4.47E
ievhaxhxkclauhndxdrjtgbpeucpbl,2609556,92.65N,20.31W
smdgmxncdofxxaebpkysaagfkxjeul,495141,98.13N,87.2W
opavnavteoefhffpmspvwlhdahpwva,3508558,65.8S,56.21E
atvhydmgubylxwwhcyrrxptjdmvoul,4416531,32.84N,6.14W
ntuohungesfxkfohqtvnkqbgnjbsra,427847,96.81S,28.41E
jgfqesxuapovfymgiarjuklhthnqmr,266396,73.38S,4.96E
agdqcisqqbtlmoxyxrimlvertedjkk,1751952,41.55S,96.5W
mhaismaqnxjwkusqomurxgcysvdwrt,3500807,77.34S,45.12W
oynaxyuqrlgndevigqglqxgmekltfy,3049434,0.13S,49.31W
rqexgkfeulvbwmydbdnoxvphtqhqrg,3403367,23.9N,56.7E
lvbhwxvxeybtqbrglmysdscodafnii,1976879,54.93N,28.83E
bkbdhteycrnelswnicpprxyusfdvjk,1881110,70.27S,29.85W
ewmrbalbnvdfnvemsyswwchwoexfju,4300834,68.42S,96.38E
wfsbnjytvruqqruapkfppqlrigirca,1144943,33.62N,23.38W
rsxmlpgjpxtwolpcfxipsmqkqbwvyt,1443698,14.80N,75.17W
jkkfkbsadxbnqtajetkdplwuclxjos,936430,80.92S,17.39W
unavbqreaxxmbpxykcmklbficnsifd,4179857,92.72S,68.89E
wcnwopnoqxqdlehqnjegrmlbmdnlyp,4877512,68.13N,84.21W
bajrfuwmomvuunhgrwkfkjunhpfdco,2634492,41.17S,97.68W
jmgiidvrkpqwwdisrrkyxmqmrhnngk,947885,22.16S,57.45W
cipufmynhsgsrehksauhnbrytqrubq,1373836,99.79N,55.50W
uhtdcojjydjtmyvgyrysnajkfjwiqv,1061123,30.73N,7.29W
rtiboubmdcedutdfelqbthafwhlqpe,4385900,1.85N,15.91W
cgrijndnuhbllwuncruojmugvvljno,3618682,21.98S,80.24W
uenvrbumqxgmorblxxkkjabkswctfl,2428856,65.21S,82.52W
vktdykwbyvbjikjjucjaxqnasgqtpk,4297693,72.79N,97.12W
xwmbgulrhiwskwjyxehqywbnlaafwx,3463816,47.62N,55.6E
xquwjhtuirypkxpnndoqjlqgjorhtb,301735,17.76S,3.68W
ajhabsaqgquuhghxosoicjkxfeqyit,2756205,78.2N,81.50W
avewqldaltubcxmovttpsejfooccuq,370775,14.25S,8.47W
iusexxekmcfirxmbgepkgnbxksthbd,118346,0.93S,24.79E
jmyqvqrkuaomkwanwngsuhvdtydlxd,4348921,68.4S,89.11W
ywuqkhnmwncegynfdjeixcminhrovt,1096576,94.37N,4.40E
snrvtxujfatjjtnxccfvsbrhxlpori,1529875,21.43N,17.56E
bshweqsuqwyvstynbybtnvcijauuri,3526591,1.96S,32.83E
ctldpgxovbqxuetwnfyiaqsbovojer,3124854,12.25S,54.92E
vnnmnlsjkgokrodksrhhdnbdvnpkuh,2465230,23.12N,13.35E
xljovdecpyvygcmhflxuvufvnfluum,704764,75.23S,74.87E
bcnybvbofgadexalvnsjknxkjbstaf,1794657,82.60S,58.96W
yymbfscfgxvykipksylmslrdobdrjw,1031979,23.69S,30.88W
nmnloatekpfweaivdaygtifttfghlm,3679800,27.15S,91.83W
wwvcvacgxhgwpciuvcadlnriotvymi,3493833,57.53N,28.35E
lhyshqwplvtobicsqrpmsewdqekgjr,1219110,26.0S,83.18E
aflutmdyivsaknekruqcebtdywdrgw,3154425,28.57N,74.7E
xsgqstfxewuuyyxuewtkqchylkuqkf,4766531,49.54N,92.78E
piinejmegrcacsdltoyohlujvvuany,1825624,33.90S,39.93W
sncwoeqtqmkrcrdycywwckvnqgkmur,2783262,6.94N,45.47W
qxrbpvuswwttvvgumadwmyokpwjdtq,3321496,89.65S,56.39E
yyisuhrdcedfbqgrbxpmcldowrskxu,4285666,21.10N,43.23W
vqqaxtsfntdfjhrmvqhqbhnajjfeet,1963847,10.85S,60.23E
rurxbbfuqelauojjosuvyaprdcdgni,1332573,29.13S,32.4W
cspnsmccxtxtpwvgpyksfxejgkflrh,2807993,0.97S,93.28W
xcjvxastiissextihcsppmwpiaevuk,2582210,13.5N,61.15E
ggwbbbawljbebrsbjdbpyxblrqjkch,4068415,90.13N,93.3E
qkatqenkfwpinpgodafmljvkwlhleg,1051476,93.8S,9.37E
vnfmvsefjjfovsatgwfnklvmjordya,1500109,91.46S,64.91E
vvycmwwpqdmvraipmtfgygjlbcenqs,3596317,65.63S,79.49W
trsjpmjaexvjfupqhtsnhjgmyxpqfs,328950,10.50N,77.77E
dvsyiawxqgtjvducqudgnibxjlbuqu,1068313,17.73N,52.65W
aeawnvajbqggavqducpxyitqenebpq,237181,95.76N,11.89E
wakdimbyqvdiwdqsvuiaxxsvrowjcv,4762434,98.68N,81.46W
htgkcdnsvjpgmpgfmxvljxhmyfbdne,3221869,23.57S,25.14E
uuhmbtchaqhvcrwjevqhcelpbjjhli,675251,3.37N,6.31E
pjqwhtogfvdwdhdrwfdiopqtxviver,2336245,78.97S,63.97W
toeynjgqbfxhpmwiiwersiloerevhm,1611684,51.82S,39.88W
iapghftgqeduxygmpketiljookyrcx,3909880,23.8N,7.81E
nrtsprrxeiiiervngnbihdilpghipj,3070621,53.21S,45.73W
sobeyfxxvgnwoucwhrfocwaaagrybe,610259,95.69S,19.86E
txhhwydyxmsgdvdexgmshpwymttpnv,206509,45.54N,67.7W
talmgpkmvjsieaxdbnwufmsbwnerig,4204989,81.52N,65.9E
cqpwytwywxotuwgnxgecxoioqqtjio,4995538,30.3S,4.20W
gvgurdtbtrhxvhmgxfxsqihfvnkftk,4478906,31.21S,99.27W
aumjuiqjpoqphhxrovfacykscspats,184456,13.37N,10.87W
tfnkuwuuqjrvjvxvoarealxtknbrbq,3608135,71.9N,68.38E
pwojsbfsytuqbwfbrpquhrlapjgaem,4046365,9.10S,79.34E
auiunlssomkfhuxsupeepiquecokim,3813428,7.12N,47.68E
sjlfqsaolxgpcvauqewgpfsqqcaubu,1119710,6.23S,97.39E
olaudcrdwkjvqbclruprprolnusnus,4506326,56.34N,9.53E
oujxrcavqtsimiabvqyoetjwdpqlyo,3721679,84.94S,28.98E
bsktcyeeacubqcuayaprmqgyiswyxy,144769,93.76S,47.54E
ddhyeydcbeetwsmfrvxquyqlblnbip,2938485,95.49N,77.28W
gqukmteayxvapsyiecttdemmrhbflq,2568914,9.53N,97.35W
wnjunypmjtqdqvjficmjhbcesmyxlm,4517221,50.56S,63.78W
cfsukjruqawemghomadlyobibbeira,2908416,55.18S,90.89W
kejjkxrrnfrsssktelviwpielnfdgs,2602701,22.72N,82.9E
bocsivoupuindfdokrepukkkgjljsm,1400913,77.53S,62.65W
hyypnexssimaaikluquicouliywxlg,3084229,80.57S,95.45W
qbtdbtnohihdsmtqxerwdedhbiloet,1208436,22.95S,49.96E
paywfsjbljgdgjjjsluecbafxxbxwv,1179876,22.27N,79.14E
gsjmxqxicstwxvxabvxfwwbjlaxahh,134854,2.58S,51.70E
jfufeubfvfbtmatpmfqmhxuhnwrpxt,4358696,1.3N,56.92W
lkxogmpaceiuqpslxgjrxjnttplixx,285115,60.87N,41.48E
tqvclprhbrpmjqwxkspvbnvdygebas,4268349,36.26N,47.12E
eliwxrnwrxrjwtwsyxcdacxvvjprjx,3438378,61.97N,11.44E
leydovwnqxmscouakqmakvaslnkyaw,4956142,2.4S,93.98W
