uibjetbbvvwynjdyadbgckrjqkvukv,381958,31.81S,85.14E
ololncwqdwtffvpwiihedrcwyiqnvg,4811453,92.65N,80.4E
xftumysexbmhgsakpytiproxcjwcqx,3239153,30.70S,17.51E
xphlwpgyavbtfslvqpfnrynqqtjdnb,623838,18.81S,18.8E
rgeucjnqigipvdoktfgekvhtkblktr,2330496,0.42N,79.10W
urggkejyofhwjrtrleuxrorketknxw,191455,16.95S,51.2E
drskqfekyqrtqjkkvoejfeiucbsgdu,2388858,89.38N,33.25E
utrmpixauwqyivgssitnryllhadckx,1477280,69.35N,84.10W
lasdcdykvuupimrtbyweehdinyelll,1171522,89.45S,66.70W
ddwxuflmamowqugvdwxjijvpgktjdb,3409208,56.83S,1.29W
qtghsacaxhwvsfhqwodsagtnqaaxdt,3165421,64.39S,7.38W
jbqgaknhbmvffxnblfdnfhiwdwahgb,3785398,80.97N,5.8E
mxclfijtlxbpliwtfcsglajdqqnpvi,4799212,8.43S,89.32W
kgenvqvumdagllgvqymeqloywajtoe,291341,10.37N,59.42W
emnesasbxjcmqvxhuuheovirwuyley,384648,63.29N,34.22E
mmupbnlcuiydoqbwibtjoyknkxcchq,991481,80.14N,31.88E
ksikxwbcvjdpurofhydjcnarihcwqa,305493,18.28N,92.85E
taxypushabiekmtnecugbngxpcfdvj,46666,61.93N,28.10W
komvuaionpskvtyfrqhwtfimwtinxw,47581,86.55N,82.59W
xcfrodlpkggtddyorvialgwnrlcasq,983474,45.98S,86.44E
cnfkiknhyggigtqehkpllkedfbbqne,219901,92.41N,52.29E
kfyspfmilwtdifppkvqlogrexkbdmi,2987468,65.30N,5.73E
oogkrqrkgciaowggdfseiioejfyekb,1965921,40.54S,35.98E
utgdtwaadfhyjrhxxqdwwqyktqggbt,3860408,63.94S,59.49E
lwitvrnfsmxxlvqkilertflfebafms,458556,90.56N,13.80W
shurhgpytamxrgdfnhippujytbsnph,3076529,41.97N,99.33W
xrwmrosuuiffyubkvulqkdyhopxsqx,3231704,92.65S,84.81W
hafogglhqheeaoibxwtwrkwjcrxfdc,4294706,4.11N,37.70W
vivaowrwxpvroofoahgyoldsyheawv,2863255,81.61S,71.85E
ujfrdwiiliptjffmaewfftdummgikr,2650559,1.52N,4.13E
noqficmnpnuouckawwmfiyygfamehn,2761961,27.74N,62.7W
dyhxneaxeyxtgisgoaicfprtowbtji,3432377,60.56N,98.86W
yhnyduhydvylagcscsrdobocqybfye,521742,39.21N,67.7W
skfuyhddcgvtllxcpqbrvdvsdkgdfp,4889219,78.13S,2.86E
fbhbvumtxdmbwieseigklnawndqlfp,140117,68.50S,91.47W
moiyqfiubmdhyqwyomffxmwkapgqhx,2293571,14.77S,55.57E
dlsgurxrsohavfnsspibgrbcoqhkxs,3863758,54.34S,50.13W
tvbbwwjmpccafkuhmjautxpkcttmvw,3377243,45.96S,17.69W
gofkolulukuuhquwbwswlpvmirmcll,2381545,2.42S,92.49E
fvnbqwrovvnoucgroojerupxpslvmn,1944250,9.42N,53.79E
rhnhxijhayxldrjupypewervybkvgv,1468171,5.85S,56.31E
nmqlbvektvllajqtfrxqpeocfwfpdr,2099977,80.79N,83.15E
sshefjpxevreohkflrcrhhjpaqqfyp,365755,9.88N,66.3W
opmivdpglcypvgxfxxyofxfxuqwvhi,1246768,75.47S,21.27E
dsccjxkhgjhfapfhnaxmvhxlhxnnuu,4909872,16.90N,0.25W
jvasdbiiixjjnhqlsyjiogedewuiwm,3412616,10.46N,88.11W
vkmhvapmnknxtfeaklwhvvtveewhrx,3974884,85.4N,81.10W
vadlxwqeyerxlotikamjjhigaupxeb,1762420,26.69S,1.87W
itlarwqnfenunyexfetwexyuacongj,3331180,78.16S,95.75W
knoakcaodfswdxweuwimmovkdaswwb,18312,65.31N,25.10W
rdqmcvkbcgakunaqafsscsujdmfnoi,363064,88.75S,91.72E
rpouajicbiivdkoautmcicmhkbbgrq,1726892,83.74N,83.13E
npbvnfidffwuihywqjxrqrigeqimcw,525799,64.33S,28.56W
iwchrmrqjickbsclygdkvhjcwylmeb,1297781,73.8S,65.86W
inykxcganfjsrfachydsljvwatjxln,359858,1.29N,24.8E
yjsidnndpwfusqeonglaewnwtoobnk,843410,95.15S,73.57W
dolilgcrwrxirdihaexrhncxdwjbwj,1332823,73.28S,62.52E
egkdqeibmkfmcobfmeewhegvjgbwsl,1984615,92.74N,61.32W
osvwgyljgynmxwseucmvciiticvlpc,2511581,23.91N,81.87E
pcofrockuwpivrqelyghkyljejegrb,1998683,30.24S,97.71W
kxqaimrysfabomaaxemcmeflqlbfkf,2821409,80.30N,88.2W
obtqcidflbjxgyenmuyndmsejbxhog,334171,7.28N,11.65W
qogdooevdqsegvqbcdccktigcrybgd,618675,19.39N,84.51E
fhbxohwhjbkleuhoejjflpirqfhvom,415091,44.33S,8.29W
sbudpbywpdhbiuqtmkbugpjmndujon,2415506,64.84N,54.64E
cuqlwcipxwayriqdxehupxiuhawtec,1442635,23.33S,97.66W
mdcpcvasaxyjvpjekqgkmlowvobslg,2297885,85.16S,39.35W
icthlpyuvmndwcqlambbhohjptmkjm,539109,89.90S,77.52E
ynpmsmplarbduksetkyhvktcelehnv,1538874,11.95N,7.92E
srntwifppydqibbdffqjmehatscwat,4072647,88.43N,85.68W
dfygvhjymoedxtkfvgaxddtwyheqsv,3081961,79.18S,77.67E
coeitecelanlysquppdvhxuxvypcdq,455627,55.36N,25.53E
gnvtbunsrfkuetsyrqajsdbkliicik,145682,75.48S,2.88W
wijhfneyoxpoijtlvftfhdphwqaius,4276924,26.78S,56.48E
hagaoqlkchqvmabfhxxkjudvogtrof,388479,80.8S,46.19W
gbtyyjadojbotmjykxherwltvqcuod,36946,81.64S,56.43E
jbhmpdaydkykrrjdnfwsclvjhdnflx,1929215,0.64S,90.1W
ruwqhokttyyqredppmsdtecybeklte,4177778,49.11N,34.74W
dfqevkkbbbqvekdijgmwrjbpwdjcou,2216667,0.7N,23.94E
caosvsdbeniqmacprascehwybyneym,3196584,37.96N,10.25E
mfnwycybrrbltgushytudshuwvyqha,3868473,6.15N,82.63E
iblkohsjccivxlrhioehhnkylsfgao,2334304,17.22N,81.16W
pbsbwsoqcxfihnvrojmtpoksacjwih,446275,8.71S,83.85W
yfohowumqjwefouqjuussedifnqjvv,3916276,1.51S,90.75E
ffnclsqhlbejvwnbhupaenvglxxspm,3942707,70.27S,8.27E
rrtwbrvqtenjetybblbyesocojmnts,4507214,13.68S,39.32E
iqnvcusbvtmyutrjviukwreferirif,2013423,71.77N,75.5E
bieqhbmblkkiuhayogswxceaucpoca,2763864,85.13S,42.6E
suxddsmgucmpbltglpkdgnfgvplwhs,350511,88.76S,69.37E
aaboqdcklpcxsjnxrjndgwysaobkih,4411697,9.11N,25.96E
ncurandomuxcbhaaacoemantmwfoat,3764674,71.24S,72.29E
lqiltjstjvxbckdpgpomfogbefpocr,3914755,11.51N,55.8E
bgsyjulomrfbemqnnwsdluwnkiblpx,309819,6.20S,68.59W
hmvmocbhpoeitsfrgrcjgshqlqueju,2054610,83.3S,99.44W
gaykjudqomjrxpmigxydekyodjvjke,2153274,55.39N,41.17W
hfxsyvingrnfusrvjvhffrmbktvomo,3515229,96.74N,20.33E
kfrxmpsflcbvkinwmyskpfyrbursrp,647341,72.95N,35.17W
rrysnlddkpcdbtkcnnafhtxdywqchw,1584627,89.43N,4.19W
hupmxsgkvuyvcipcloaeqjdrlrqfxc,241861,22.83N,48.10E
koxjmdtdfhthmnrpfdkxkiasqaslaj,2405810,1.73S,13.31W
sbbnindcfifrisdjltleinpxaslyhh,2083369,83.48S,91.82W
tqdbjmtmxhilnqygobydbgktjsnyly,59184,90.7S,74.23E
nipwtfpulfwlixturdphfbgajvxuxj,612612,94.4N,66.8W
nlikyqktneydleetepsdksopekhrbh,4752214,46.75S,70.10W
ojrqmgusccluhxnvnuixomhjedmgyi,53716,94.65N,31.75W
bbgownnmlbjvyxijhmmvtnergxiogh,2641277,34.75S,58.5W
weqhbrhjbrwonseukkutaedsqmwpup,489528,20.59S,46.58E
htdgktyoqmclicrlwiytbvkiqhgufx,3430122,69.48S,31.67W
vwjalrcdgyohvpfixwrgtweblbqhhw,3764589,72.3S,35.3E
ppjeyhvertbjaxghytircrphxoxdbh,4555635,49.6S,48.20W
dxsghuepcgjmxlfpudgvihfvbfubfb,2262108,74.98N,6.54W
xpgiffvkurpenanswoatrivrswjmgw,3799590,38.8N,95.7E
hwdwbsyonxgosayqrrnchvyuboopjq,7116,38.12S,16.44W
hpppgkqfbkyrmgnodqfsjplmibvyrw,4814369,64.39N,20.72E
cuweokmfbqvglhxwuhxqirpbufloaf,141254,78.66N,42.58E
yoovwafvyafwspqjsmoedqkfxpghjt,4430769,83.7S,5.26E
dwpiwixntscixgcknaavkjpssxnafl,2959732,11.21N,8.91E
xklbuljwvyavumgmfbmuerjtbuyvfo,4780977,99.35N,70.82E
tmqtjnircnuojyhusiprgujwaiahfq,458276,53.0N,14.0E
glucagdjbwsqqbncyqlbxqtyswtpod,2542844,41.87S,93.75E
dacxtuyjxxalbxeuaxutnjykgrcilb,1429561,54.17N,98.11W
hmmiapiflkfghupifvbjgmntbrlppd,43587,40.53S,93.81W
atffcmarvhpwqwlgsoxhepkjpacyuk,213048,81.62N,83.31E
ckjrhbqshkhirnxcxpecpamlwulxdb,489457,86.12S,46.8E
qufyfwoebmvhqlhdahalffofmdroyf,4828670,28.38N,58.73W
oowlvoygtynunuaccphuggcpyferqt,2375372,58.88N,81.36W
oitefhyimextbgddvejcxavbhgdbmr,1470358,2.31N,60.26E
sooskpbpuwtebugwxodbrrupvyhhjh,2844456,71.92N,32.61W
wuytaaqiwoycpqwmislqavxtcwcegc,241557,98.4S,25.83W
kggkkxdhkmbwddudayacdghkohqpjw,4834309,5.7S,41.50W
axudwahrdhrglwouhdcxtnxcidqmvg,2076365,7.43S,4.53W
yassgfpuaxyfvustwdapsvwpugkvkg,1187927,56.19S,62.37W
kiujpqelndopshnrajxmhlsowcpeqx,513540,34.77S,76.34E
mcverrnilnrmabxvrwxkbokcqtxfxn,2318330,65.38N,10.11W
sdumpvpprhmrrqgduyytfwhgkyddju,352617,48.96S,88.91W
dvqrnkivpgvpadojjbiofujpbhvswa,3993675,73.34S,36.85E
iujgmlleuwfglmdvdefbydedfcyxog,2178645,79.95S,91.40W
uypdhdpmbuthysmdxrfxsvgwwkmecq,3209332,93.3S,0.38E
pvpjfqcrtdkcddxjcxuqcykexdudfp,3681139,12.35N,42.20W
kdmwfpcgbgevwiwjmvmibsadnmushg,4030250,60.19S,42.86E
ajbgiarfkgbyqerrjggfbnndhatauc,3306819,63.77N,46.59E
cnefovmhnvptdqkrvrrrumvrkjsqgv,420997,36.37N,50.13E
jebyyerjvpdqjxffsprlgajukuocwf,48378,35.78S,61.35W
wlsacdbhktachgcqeonurkaytkhfvt,4083306,55.3N,84.8E
truttccyugpidhueirqpwnmfirigep,4891324,9.35N,55.18E
gbfwligjopbgfavrfgmpnqhuqqxkye,2316528,58.31N,69.64W
dlbgrggnbnupgkgnfyhfjgmpnucsqy,541497,35.24S,80.39E
soanegamwglenumalawpsoqwjdcoiq,1554630,30.57S,62.58W
yhbnloixrvyoltdcrogveqmfsujnhu,109592,52.18S,91.1E
ordpjrmoveecakvprokeetymedxdty,770920,18.27N,2.37W
retxiwkemevyicsjpynnchoouihymq,1207369,45.24N,56.65W
muxktgnoqfnessnkjjuqihiwqfiwnq,1569332,38.5S,57.36E
xpgovajmmsvhmgowfheofshxvvohfn,3735533,54.6S,0.73W
meyklnsdmykrprmwriugpdwbjbtedn,4197657,93.8S,31.5W
loayipsuoldktvnqwytsfahpuadaih,3830512,47.82N,7.80E
diagswcinchiumkcefejfprjmqkixe,4828675,87.19S,82.83W
rmqbwophqtmxfunygapqkowjrllcuk,466865,50.7S,22.52W
hsytqhqegwgwqqnpcfcqkwdekdoadq,2403349,34.66S,0.93W
gvwosnfiejpiaafegrjxumobwaiecx,917812,94.68N,64.24E
wvpmgspnwvggtdtkgsmowoobyidxwu,3070185,66.54N,49.54W
mmuuurxoeekrvhgklivogujlrcgbbv,3077,58.11N,53.92E
uvqfpooxbagwonuaymehphdrxlojqi,1331127,79.41S,21.52W
tcidbaqvarkhbaoermrjvirrwxdptg,4057629,8.8N,9.29E
gjdsqetgkluewtpolmmqegwdwfmrrv,3984930,82.59N,24.72E
hybegxxvnjkcdolarkigcccgcmould,826564,29.39S,85.7W
ibjsgoirrccajecnlgacdnhnildkyr,4374,45.69S,51.83E
sdlufwchlnpnpscwjmkmylejtagwdt,2477113,72.31N,77.68E
lhlbudvycfonunybaubgrfaceyyxbu,2802612,2.83N,24.38E
botpeqfgrfbvnvbpxhoyhrtegvpxxe,2182439,95.49S,25.92E
iqelmrhpiiyyhhrcnxadyxjlyfvphw,327522,40.38N,3.19E
uuvwufeojtmkankjbkqwaxtopkhtpu,3384464,92.47S,62.93E
bwkqhketvgenfhncxgoicedlsuqfkd,41677,27.67S,36.3E
gsvkgbtvfsctbeagptdiynoveqgmda,4417669,18.77N,76.50E
xhlccojcuyxxkyoyvsrehwgiiagfdi,2868865,16.65S,45.42W
wwsvudujesewwmtewdgfklqmpjaaec,761202,99.3N,71.90W
iunmtnbqtavaiilyudiudmwwpviprb,3808251,46.80S,93.91W
jjtflcnadkdlfjacgpaqfrrruqumjk,4986121,22.91N,8.62E
iicovhxvlgolxtfroaijmtvuosxsee,856795,14.14S,13.89W
ljiauiwdaldlwsfspwonrstfhltjyu,2212422,54.7N,52.64W
fivktufbnuaejuwfafqvqpqfdxdqai,1130246,43.66N,89.15W
sjwsoinnopufmnxdtbbyrdhsmdtjrn,579651,22.67S,63.19W
egmblbplelmikentydwsmrixegimva,2756518,81.73S,45.13E
gffvpraglclluadeajmiwkjinrgrmh,4012844,39.11N,5.41W
navyltyoaybohxbsgoloixvvvkqnrf,1300787,81.72N,67.50W
jceksoiuhqjsfutdqpnkgirqnxwusc,4273475,29.76S,48.40W
ufpebwbwauopfuxyloxljsnlutsltq,545857,74.87N,52.3W
ybrnqyjrywgykprxbouwaonmgoqcqr,439392,93.87N,36.77E
dtojsabkadyuabmppsfgwvxxosrufn,3354866,7.4S,53.44W
pebrbdsptlkyrhusglnagspsgawdda,386136,56.70N,60.42W
aatlbluygdkugrpvmvxjybkbwqglbm,3562996,40.54S,16.42W
piqddwutuhrtrtweuvudiypcdhquys,1350989,26.51S,32.24E
dubuouqnbnkvqswjwaqnuriflkfhtf,2151785,0.9S,91.88E
eayoxsjxchxuwvngbbsiionllpphgq,2025868,18.7N,69.29E
rrxpmuncdqdxaompaxgqiojdcdafwp,2438276,7.93N,47.96W
yunfsntggtgomodwugaunyljnsdtrt,2901445,64.16N,33.7W
qbowpcovbjedercpbplgldadwpivad,1852360,32.20S,49.5E
ulnyousqmviacvedydujaupqlwubxf,3948171,66.49N,55.70E
xgkignhmsisnssikjvjhwhmddecylu,4943340,78.95N,12.19W
yinrximiswecgelsjpylqnjgamgwyy,2216973,9.14N,8.34W
suhxynckilckasxjyaviwxhdyquvbw,2021987,42.19S,43.49E
eokiymcyvdyulxuucvmyrpwykqohku,851955,59.15S,85.68W
jdhiasguqkqdkkuhjiaypktwdfqdpw,4980705,27.49S,2.88E
ycdrhndcwmmwndkjanqqsgpchstqwh,1488329,59.0S,68.2W
xbhkawnmjndagxhycorwiqetnqkfjo,747315,42.42N,44.16W
hpwmpfkyenqxmypqufjfmtvodnwvhd,3962693,70.37N,11.68E
ksebqqcijyqtgfpctsrrrcwwssdygo,169864,57.5S,1.44E
ltbcphkfkeycvqetpaouyujontkkww,257952,91.11N,59.34W
ofcpkbiqwaqlurghitbshartijhvue,603756,62.72S,47.13E
pwljigdqnmmqhtqanclwxgcurottnv,2757605,70.11N,5.41E
vpfiiofcquecsekwyfluybsggnbvsb,995126,43.8N,3.24W
heclgustrtyfpaikjpykntnclgalmm,880334,16.19N,50.11E
tmwuuoudaesypiudkgmmtbamwqkfqf,3021677,92.46N,87.20W
swlnxdwtjjavwwyylvpvejdoxxwimu,546629,44.83S,95.52W
qmcskbplachqancedaeakqwxwtasof,1234232,19.44S,56.89W
rrsbkupoyupdwawwbtqdohicocrqkj,2175597,29.81S,39.55E
eyrvfpxcmbxdemmoodqitbucfyglpe,369685,31.64S,11.32W
ndvlidawrqajytmvxuufgnlqltrgfi,2352392,63.73N,98.78E
wubwgbtuwrpuyxknpvhhensfiifrjj,2657796,79.12N,85.55W
ggrxdtwnhomqxqeswpeejnnnturafb,1652428,8.19N,86.86E
cxcooafvvelaiwnymjthmbimpshehx,2779162,71.8S,11.24E
htkututjtgtpngryujrfpydjicfind,1348214,48.84N,94.6W
eqtaikicjdlbidboolqtugaldakwtg,353257,24.48S,8.1W
kaoyeyehptsgpnmpyrplokubkvkneb,58891,54.87S,33.60W
pesknjbcycurolclnohxeobdihrbpi,569477,90.67N,30.24W
hexcxoocaerkexyfbjnvkfgmpxikdn,2091450,95.70N,68.49W
vxkpionhurskpfpxshwdtarcnojejf,344561,80.20S,14.37E
xhhrtwwmwpttvownqmecqnjevpauem,4335738,47.19N,18.90E
folcihshwlubonrarpptkvjxbipwbh,1619654,46.36S,81.9W
qmrnpibhjvybpmxbkbjaxnhrwfykmn,4734222,77.68N,93.32E
cdrceiqelbfvbgllaiqbsfolmttfon,1582416,43.78S,75.5E
eqomoqsaeuiwvdfmqrgmxudaovtlvy,2511142,40.1N,4.89E
enfolbtqnkkwwirakiyfwwewavnrcx,2682870,61.77N,47.71W
pbfbxelrhwbgeafkwggmaikfsyorxa,2624641,53.73S,1.73E
sdcvlivrsuabkalwfevwvuwilcafdw,4859792,2.40N,16.50W
krqkubmhxulurkrqsfstkxsuvuksnj,265329,28.14N,48.98E
fgstdmewdwcvsmtlirjsnwecxhjigr,705142,98.84N,54.21W
bslgqeskqbfcwsbbuyjgkpxsdxwlcm,3572655,31.27N,22.10W
kijrkiknlhpunamlsslrgqffwnqlmg,1946258,66.19S,53.19E
qbkgxxgllcgxtmobrnqibgqvfhdykr,2844593,20.97N,94.90E
haxnxtcoxteoffuxddggcsbeyvrmpg,5485,31.64S,81.75W
wxlbpqimolpwutsvbtrugkbojjuwrv,340905,46.46N,61.38W
bjqsilndhoxbjelntxwourmkgjkbwe,4148108,88.71S,72.6E
aqxasjfgwygwpbofmwqyxpdeotaisi,3902591,49.34N,94.5W
dycjxtnmyclpbkigqwcqhubbqbsmwt,596900,45.1S,68.10W
frerjhernuqqnanpbestspqkslghfw,4879308,89.35N,73.62E
skjjdxkrplxiitaygumnetmnhddpdx,4119597,11.35N,39.58E
ieejomdrnlmbyrwnheqlwulcqwqyog,733698,62.67S,52.74W
txaibbcxpkfgvedjgujyvahmyujkys,3850421,93.9S,21.16E
uvqceogixofhnbhvpjsyvruxmnbrkh,2315790,3.74N,84.39W
reiwnvbxtqhoqfindwbepnnnusfgdk,2651947,16.56S,7.63W
fbooshtbuyyygomteknlssytnrckyl,2502566,15.67N,83.43W
ljqkiwbwqihgtbyuwpnbcmnntdrqld,688747,37.42N,70.62W
uovcxsfwnemdgrqtfmwwdkcljpmtmk,151403,50.83N,73.83E
wpymsfelblxxkekmrtcfqrpybrhprj,255345,51.38S,46.55W
ittitemeqfavmqpcrqwajolvgmjkic,542410,98.48N,69.25W
amxaiktxplqonafyxonhyylurllvff,347142,92.73S,77.86W
aupsjevoftdvefupcoennjudrmscov,645216,93.94S,2.28W
tkeygiedbirfwfqrkkhgmxeurxteax,772839,8.20S,91.63E
thjooivfchslphktdetwkuuyqgtmwa,3961237,84.62S,48.44W
gnpbcfimclsvkdsickoxynbqhkrrld,3190932,69.62N,21.70E
kyrduegomkbdictltdwlvkrwennylk,3332491,59.25S,82.31W
vptytebnquqnjoableqafckjxwgbej,4856940,24.4S,93.86E
iyacojqqmfudfahrkfqsgucsybwcuh,2901867,9.76N,25.21E
rhgmmnptfabysjtwcvxyxuifbroksj,2492674,16.79S,80.92E
ynoamjlignefofcxmdpcoinasfusma,169519,13.66N,75.82E
jrqpygubgihvmxhaxchuwuvhjlgxoq,1988475,8.64N,84.8E
lhtufismisrqoonkvwxcumtwmerdqs,3916237,50.1N,5.85E
udkmvybjlxikcewxdmfwpvpgarqyyl,2693993,66.78N,88.21E
yomiboobptnuqdsijsacrbpkxglgvo,1111979,31.67N,82.55W
imqvjhbermwtqqugbspoalgujmbpta,1009574,37.39S,73.62E
cetbxltvtwojlqxtmhgnxdpmkcqncf,4202255,37.37N,37.33W
ibaxllojgbsoqqtggekwuoeruqlees,4321607,70.42N,8.32W
tehmsygnhmtulojrjhlulrqtgndvvy,1428452,28.8S,74.81W
msbipoxyhjisewkwsskvoivoabyhaj,273873,27.68S,44.55E
txhesnbfltyxqnhofhrgqsppjurjoi,1717661,34.47S,77.55W
kunlseyaugkmmdhdsramdovnafgrjn,1592786,60.11N,79.14W
gypqodwxippidvwbjygpsrgeoqevwj,4205447,60.18N,26.72E
ajmrtrnsswsbpnuxrjqwiqipwsntuq,1914287,27.56S,71.85E
ptckutxrrselpocxeysuupllkqsaor,288216,61.9S,83.3W
btkhhcvjcaiuwglltxcnaqhfxtnqep,3601618,86.19S,94.79E
fbnqymwmxqmcepvmutikmocxwqslku,42699,73.93N,49.47W
lawbebqapnvayjpdhmtcagwbyxphwr,1731938,69.45N,23.44W
bgswgtgxxpkrsnyroxrfhpyubuhnux,1967407,6.12N,14.67E
ngsaalpbffbxmjpngqiqgfqycwovnw,3956502,5.43S,8.90E
jmblmpwcfdspvyvmaxlqtaqtfvllgr,137827,54.62N,66.92E
ujgnadovrqtgipiyjnwwagpiyvtdpx,235439,83.84N,10.37E
gmjcsrrbsdordqxubwqxcgvktgauqt,3703326,33.70S,3.69E
eibvdeobbqbrodbmquvqpomcovyryo,4097578,0.74S,53.35W
gvlhpcnsrepnufcjksfllhabpcpvfm,2936817,83.47N,50.34W
tbpjqmrvweoepcnrdfuudchworensp,1955727,44.13S,35.11E
gyvxglctegabdddlcufgiawhoqwndc,517194,78.29N,9.88E
evugwyjdmoxtuiutpjmpyqrhdulphd,4854643,25.50N,74.24E
cprajpkgjbqwsrpmyujmkqqqessxrx,4691769,88.14S,0.81E
ialyygtouuleivxboctkdnihiyhibx,3165126,23.80S,49.80W
pjabpkynlnshxvvhfggmqhkjskrejg,2546237,90.92S,56.50E
vlpospmqwtxfjootbihsoscyutnwak,2897640,46.79N,17.84W
igwglixdfblmvafxbasoaucytxrkpx,1626117,29.26N,68.70E
vdkhphjwhnxacaxeyrfsewqtxxjiqh,4569115,35.30N,2.96W
yruyuxyseamjsrhmnfkwpdgipslnuv,2720820,40.71N,60.12E
ducsfxmokavwamcgutcghyecxtuwfl,252738,32.9N,39.7W
flubkunmdkgfqpfwufrpcyeblnfrcg,1727740,18.20S,80.1E
ufjbmdttaoatgcskgfxnwctilopwuq,4198984,23.9S,36.14W
fpdfjkkfuqkvejxatmpljmdhcbqwog,3963525,46.75N,30.97E
kxdwvjivkficqtotdqxupobcjyumew,3067772,45.48S,93.45W
pbfadxutsxksudhxftwcieahvwooqg,4314359,32.37S,88.48W
hpgukbatahnykvdkgbhuqxbhglgrbd,284441,43.22N,55.17E
yjppianoktptriuuqbgwujauuuxcaf,1916131,41.82S,0.25E
qqbgkupfqijyfgjhbgcakehwfbbybh,3899179,98.90N,61.36E
qxacwhjiokosmcwwbdxfebmkultwyy,4928599,97.42S,72.0W
fqswkibhfcmfhqgwbdixahwrywkvvm,3733773,78.16N,38.35E
vlikqpcymfcwdegdwichextjdwhgnn,3024868,76.6N,19.70W
sbgwyjbhmxrohyodisdryqhkcifacr,3527841,20.33N,44.12E
eivvyfuojfjmykfgujqcjsvmrrvlnp,980944,98.82S,47.12W
nvvwkwjpefywjlsiakawwpmikmpflc,542579,99.98N,9.85E
awqbtcomkpammyfbhrpwwbbrdalhkc,1942807,76.9N,20.50E
kbwkpljumsmcrjfseltpsgtluuwmrm,1952396,88.79N,31.70E
bsuowmafggqcvlkrwhovthkqlbjbho,76900,84.94N,32.16E
mtifxhqiypponmxxdjbmmidqtnrswf,397855,2.91N,75.9E
jobbfqndqqnsgadjswykqxspjuveul,375726,76.91S,31.58W
kbpavxcyhvyjirhbhtxextrocuhmer,3914853,95.20S,18.64W
tkqstakcduvcbvxskaounsoyjlecef,2803720,40.11S,85.18W
ordmveitavuqqkjfluqpywutwmisyy,3996893,44.15S,65.98W
mohjfatqffnxumwritgrpgstvmdydr,140393,6.77S,38.88E
edcrdyeasnvyhnhajepnfshrmopncl,2115266,66.7N,46.96E
vgvtfdinfrtuhbppscgkrkxctoovkc,2025293,83.93N,91.79W
gmfckodaexfkiwvgcpusnhvrrgttyb,3507391,39.18N,99.2E
bkkiusisykjvdyfbrwkltlndterddw,4204781,7.79S,3.18E
vxmhwphctbceovpcylispnpiuxlodk,2828167,34.23N,33.84E
kmvmskklpjwxcomuwjsjxvtowfrink,4976875,0.21N,68.26E
gcmgcruqoschecfaqeiipxvubvwrqj,1057500,88.94S,90.30E
jrvlbaoibhnlsfjoalkwfbgabvlhmr,4117457,86.55N,63.21W
xlinwbsipvtasydcbhxpomhaksiuis,282811,6.64N,28.41W
lxoiajjelnlmdcbmfmhpjsigcombtu,3703612,94.41S,19.89W
aipnwssyhxnonwhvflmtngphnlughp,4526923,48.80S,46.25W
wcqkqejbcqmolawdknofvvwggwghud,4428940,55.7S,73.36W
bbhqpsqpvddkkbihhrhpycsbuasbap,357473,66.2N,33.24E
anrdaegkoncvddxxfuxxwbpofinatf,3417395,45.19S,70.40W
fbukwapubuqbvncnehyrjsyxotfoqr,685600,93.54N,40.40E
nvxgxtvakakjtvestsoaihtghnbsfv,3501634,18.12N,93.21E
ubyfkucqpxjeatnuavibopaklscons,465073,21.10N,58.85W
ybsjitdvogryjgojqcevrrqibnarvl,429291,65.36S,23.49W
vnuomfwcoqgvoxnfiqujitwurmbyma,741138,91.30S,28.6W
hfpodeormxkhjtdgquvtviuktnvvqm,3065374,19.98S,23.33W
rhecqpxuwppujofgyctwxnjvodkedd,1701647,62.90N,3.54E
xepqbcfhkgjhdhuoelropxtcuitulc,1407678,31.27N,35.33E
rfqbmvkjkqwehmcboxjluxnskvjpgd,561878,83.8N,97.39E
iydfdltgolgbwdykwlgibnlblutnti,1366159,59.30S,37.5E
uiodjlhkveveoyraagwvvrgxupffey,23859,84.16S,95.46W
fksdphchiephclyklvarcgsmicoowb,1664418,12.51S,77.60W
lorcwtpvgeugxyoqlxuamrcpxqmhsr,3082819,31.30S,5.98W
eohywfxlxllsoamsqkjdrcwmigytlh,4419780,73.86S,95.85W
ijbucpuoilbtrsvqfgwgalnwblbsim,1386808,71.38N,25.1E
qmutgomegtlfanqpludopleydcmodq,753470,6.11S,89.30W
tsahycwrsimvaeieengseljfipbbfl,2292767,55.98S,6.49E
aesncstkwxadqfpdkaulbayjdgsnoe,2217409,8.47S,37.54E
xgaalsfdvrdrfgtfqxnjndplsaeamn,3222375,46.9S,35.53W
nsntksahashocuttjotpohentcphmm,1529936,30.80N,93.75W
amqhbueuppjlgasmppohwetcfauesh,4013518,46.60N,72.2E
tjyfuhhqtwgkffoykvyfatoeokaqjt,3989196,3.81S,26.51E
teraowhexrcaxdtohjajcleerjfemp,1157946,21.20S,11.98W
rpitriymaixasanwffimmvdnebinoa,4236217,92.4S,10.55W
yalwcgwrdexnrmjwaoxkenmkvgbbsd,4109584,80.81S,59.14W
cduasoodlotmbxcnkatlcnpifwcwhc,3793775,82.16S,50.35E
fnqbcrygflhbxlopvwmavtelflvqnx,4795333,12.42N,66.96W
xiihkisyaqxpqtlufrieixccrqlpip,3753998,23.61S,58.13E
kkbkatfmqmeysowxsrohjywahwyyij,361679,22.10S,74.72W
